STATION,NAME,DATE,AWND,FMTM,PGTM,TAVG,TMAX,TMIN,WDF2,WDF5,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22,WV01,WV03,WV20
USW00014765,"PROVIDENCE, RI US",6/16/2018,7.83,,,69,85,56,290,270,16.1,21.9,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",6/17/2018,7.16,,,74,87,62,160,160,17,21,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",6/18/2018,12.3,,,73,86,61,260,220,25.1,34,1,,1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",6/19/2018,10.51,,,77,86,67,360,310,21.9,27.1,1,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",6/20/2018,6.93,,,72,84,59,230,120,16.1,21,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",6/21/2018,6.71,,,72,81,63,150,110,18.1,23.9,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",6/22/2018,7.83,,,67,79,59,180,180,16.1,21,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",6/23/2018,7.61,,,62,65,59,40,70,13,16.1,1,,,,,,,1,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",6/24/2018,6.49,,,66,79,60,170,240,15,18.1,1,,1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",6/25/2018,9.17,,,71,80,58,350,350,23,32,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",6/26/2018,9.84,,,67,78,56,200,180,21,27.1,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",6/27/2018,10.51,,,68,79,60,190,190,19.9,25.1,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",6/28/2018,9.17,,,70,72,68,180,180,17,21.9,1,1,1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",6/29/2018,6.26,,,77,90,69,160,290,16.1,19,1,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",6/30/2018,6.49,,,80,88,70,160,120,16.1,23,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",7/1/2018,5.14,,,82,95,71,160,170,16.1,19.9,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",7/2/2018,7.16,,,79,86,71,160,160,16.1,19,1,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",7/3/2018,7.83,,,79,89,71,160,160,16.1,19,1,1,,,,,,1,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",7/4/2018,6.26,,,83,93,74,150,90,13,17,1,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",7/5/2018,9.62,,,81,90,73,200,240,18.1,23.9,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",7/6/2018,12.97,,,79,83,64,350,20,25.9,35.1,1,,1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",7/7/2018,8.05,,,70,78,57,350,360,17,21.9,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",7/8/2018,5.82,,,68,82,55,160,160,17,19.9,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",7/9/2018,8.72,,,72,89,59,210,210,19.9,23,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",7/10/2018,8.05,,,78,94,64,260,260,17,21.9,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",7/11/2018,11.63,,,76,81,63,40,50,21.9,28,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",7/12/2018,6.04,,,71,85,60,170,50,15,18.1,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",7/13/2018,8.28,,,70,80,59,150,140,21,25.1,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",7/14/2018,7.38,,,70,78,63,150,150,18.1,21,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",7/15/2018,3.8,,,75,85,69,180,180,14.1,17,,,1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",7/16/2018,6.93,,,78,88,69,150,170,17,21.9,1,,,,,,,1,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",7/17/2018,9.4,,,78,89,70,210,210,23,29.1,1,,1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",7/18/2018,9.17,,,76,85,65,360,30,18.1,30,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",7/19/2018,6.71,,,72,83,61,190,270,14.1,23,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",7/20/2018,6.49,,,72,83,60,150,160,19.9,23.9,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",7/21/2018,7.38,,,69,79,58,140,150,16.1,21.9,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",7/22/2018,11.41,,,71,78,66,160,160,28,40,1,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",7/23/2018,13.2,,,76,83,73,180,180,23.9,34,1,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",7/24/2018,12.75,,,77,84,73,160,120,23,40.9,1,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",7/25/2018,13.42,,,76,82,73,180,190,23.9,33.1,1,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",7/26/2018,10.74,,,77,85,71,190,190,25.1,33.1,1,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",7/27/2018,7.38,,,78,89,70,150,150,18.1,23.9,1,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",7/28/2018,8.95,,,78,85,71,160,150,23,29.1,1,,1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",7/29/2018,6.71,,,76,85,68,290,330,14.1,19.9,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",7/30/2018,6.26,,,74,85,64,160,140,17,21,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",7/31/2018,6.71,,,75,85,65,200,160,17,21,1,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",8/1/2018,9.62,,,74,84,67,210,200,21.9,29.1,1,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",8/2/2018,12.08,,,83,93,77,200,210,19.9,27.1,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",8/3/2018,12.08,,,82,91,76,210,200,23,28,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",8/4/2018,7.16,,,76,83,71,200,210,21,25.9,1,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",8/5/2018,5.82,,,78,91,69,170,180,15,18.1,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",8/6/2018,6.71,,,82,94,71,210,210,14.1,17,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",8/7/2018,9.62,,,82,92,74,190,200,21,25.1,1,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",8/8/2018,7.38,,,81,90,74,180,210,17,21.9,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",8/9/2018,7.38,,,81,90,72,260,270,15,19.9,1,,1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",8/10/2018,6.26,,,79,89,68,10,10,16.1,19,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",8/11/2018,6.49,,,74,76,71,100,100,12.1,14.1,1,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",8/12/2018,7.16,,,74,81,70,40,40,17,21,1,,1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",8/13/2018,8.5,,,71,74,68,30,40,14.1,17,1,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",8/14/2018,8.05,,,77,85,71,150,160,19.9,23.9,1,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",8/15/2018,6.71,,,76,89,69,300,310,15,19,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",8/16/2018,8.28,,,81,90,74,300,290,16.1,21,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",8/17/2018,8.05,,,79,88,71,210,200,17,23,,,,,,,,1,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",8/18/2018,8.05,,,77,88,67,30,30,21.9,28,1,,1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",8/19/2018,13.87,,,70,76,65,30,70,23,30,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",8/20/2018,11.41,,,70,79,63,40,60,19.9,25.9,1,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",8/21/2018,7.16,,,68,75,63,120,90,12.1,14.1,1,,,,,,,1,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",8/22/2018,7.38,,,73,86,67,320,320,19.9,25.1,1,,1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",8/23/2018,9.17,,,71,78,62,360,350,19.9,25.9,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",8/24/2018,5.82,,,69,82,56,240,170,18.1,23,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",8/25/2018,5.82,,,70,79,60,150,160,16.1,21,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",8/26/2018,6.26,,,68,82,56,230,200,16.1,19.9,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",8/27/2018,6.71,,,77,88,69,280,280,15,19.9,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",8/28/2018,7.61,,,82,95,72,200,200,18.1,23.9,1,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",8/29/2018,8.5,,,85,95,76,210,250,18.1,23.9,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",8/30/2018,9.4,,,82,92,70,360,330,19.9,25.1,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",8/31/2018,10.51,,,72,77,61,70,50,17,23.9,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",9/1/2018,5.82,,,68,80,60,170,150,13,21,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",9/2/2018,6.49,,,70,79,61,150,160,17,19.9,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",9/3/2018,6.93,,,78,93,71,200,200,16.1,19.9,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",9/4/2018,6.71,,,81,90,72,190,40,14.1,19,1,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",9/5/2018,8.05,,,76,83,69,150,150,18.1,23.9,1,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",9/6/2018,7.16,,,80,95,73,300,310,30,40,1,,1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",9/7/2018,6.49,,,71,73,67,40,40,19.9,23.9,1,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",9/8/2018,8.5,,,66,69,59,50,30,17,21,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",9/9/2018,12.3,,,60,65,56,40,40,19.9,23.9,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",9/10/2018,10.07,,,60,64,57,80,100,16.1,23.9,1,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",9/11/2018,4.03,,,69,84,62,160,160,12.1,14.1,1,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",9/12/2018,6.04,,,70,72,66,40,40,14.1,16.1,1,,1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",9/13/2018,6.04,,,67,72,65,60,20,12.1,15,1,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",9/14/2018,2.91,,,69,75,61,70,60,10.1,13,1,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",9/15/2018,3.58,,,69,77,62,150,150,13,14.1,1,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",9/16/2018,4.25,,,69,81,60,150,150,12.1,14.1,1,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",9/17/2018,6.93,,,72,82,67,200,200,16.1,21,1,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",9/18/2018,7.61,,,73,79,65,360,200,21.9,30,1,,1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",9/19/2018,10.96,,,66,69,58,30,40,23,27.1,1,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",9/20/2018,8.95,,,62,70,58,60,50,17,19.9,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",9/21/2018,9.84,,,63,71,57,220,210,21,30,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",9/22/2018,10.51,,,69,73,56,290,290,21.9,31.1,1,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",9/23/2018,3.36,,,59,65,51,270,360,6.9,10.1,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",9/24/2018,10.51,,,55,59,49,50,40,25.9,31.1,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",9/25/2018,9.62,,,56,71,50,160,180,23,31.1,1,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",9/26/2018,12.97,,,74,79,68,190,180,21.9,27.1,1,,1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",9/27/2018,10.74,,,68,71,58,50,50,21,25.9,1,,1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",9/28/2018,8.72,,,58,60,54,10,30,17,23.9,1,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",9/29/2018,5.82,,,61,74,51,310,310,14.1,17,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",9/30/2018,4.47,,,60,70,48,260,250,15,19.9,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",10/1/2018,6.71,,,60,71,53,30,20,16.1,19.9,1,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",10/2/2018,6.26,,,59,69,56,180,170,17,23,1,,1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",10/3/2018,5.82,,,64,67,59,30,20,10.1,13,1,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",10/4/2018,6.26,,,64,70,59,190,190,17,23,1,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",10/5/2018,9.62,,,63,69,47,40,10,21,28,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",10/6/2018,4.92,,,54,65,46,190,150,13,16.1,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",10/7/2018,8.28,,,67,78,60,20,30,17,19.9,1,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",10/8/2018,7.16,,,59,60,57,70,60,16.1,19.9,1,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",10/9/2018,7.16,,,66,77,59,230,240,14.1,18.1,1,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",10/10/2018,9.4,,,73,83,65,250,240,18.1,23,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",10/11/2018,8.28,,,71,77,63,200,210,19.9,29.1,1,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",10/12/2018,11.41,,,62,64,48,330,310,21.9,33.1,1,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",10/13/2018,6.49,,,49,54,43,310,300,13,17,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",10/14/2018,5.82,,,48,58,41,250,260,17,21,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",10/15/2018,8.5,,,51,69,41,270,260,25.9,40.9,1,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",10/16/2018,10.51,,,56,68,42,280,280,35.1,44.1,1,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",10/17/2018,10.74,,,50,63,39,340,340,23.9,35.1,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",10/18/2018,11.41,,,44,48,34,330,310,21.9,32,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",10/19/2018,8.72,,,44,60,30,230,230,19.9,23.9,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",10/20/2018,10.07,,,58,64,47,270,270,21.9,28,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",10/21/2018,11.41,,,47,49,31,310,330,25.9,36,1,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",10/22/2018,6.04,,,38,50,28,250,250,16.1,21,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",10/23/2018,6.04,,,48,59,39,250,240,21,27.1,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",10/24/2018,9.17,,,46,50,38,350,330,21.9,30,1,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",10/25/2018,9.62,,,42,51,33,310,290,21,28,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",10/26/2018,4.47,,,38,46,26,340,340,14.1,18.1,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",10/27/2018,14.76,,,45,52,40,20,30,28,38.9,1,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",10/28/2018,7.38,,,50,58,43,250,200,16.1,21,1,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",10/29/2018,7.61,,,51,60,40,210,240,21.9,30,1,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",10/30/2018,9.4,,,45,51,34,300,290,18.1,25.9,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",10/31/2018,6.71,,,42,58,29,200,190,18.1,23.9,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",11/1/2018,4.7,,,60,67,52,230,240,14.1,18.1,1,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",11/2/2018,15.66,,,62,68,53,200,200,30,38,1,1,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",11/3/2018,13.42,,,61,67,44,260,240,32,42.9,1,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",11/4/2018,6.26,,,48,57,40,310,290,14.1,19,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",11/5/2018,8.5,,,44,51,39,40,60,14.1,18.1,1,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",11/6/2018,8.5,,,52,65,48,220,220,21.9,31.1,1,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",11/7/2018,9.84,,,57,63,48,240,240,18.1,23.9,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",11/8/2018,7.61,,,51,57,38,330,300,18.1,25.9,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",11/9/2018,9.17,,,43,52,31,70,70,21,27.1,1,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",11/10/2018,11.41,,,47,51,34,280,290,29.1,38.9,1,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",11/11/2018,8.72,,,37,45,31,290,270,19.9,25.9,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",11/12/2018,3.36,,,38,50,27,200,200,16.1,19,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",11/13/2018,10.74,,,49,58,40,300,300,23,36,1,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",11/14/2018,12.97,,,37,40,27,310,320,25.9,38,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",11/15/2018,8.72,,,28,33,23,50,40,18.1,21.9,1,,,1,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",11/16/2018,12.08,,,36,42,33,350,350,28,35.1,1,,,1,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",11/17/2018,7.83,,,40,49,34,290,290,18.1,27.1,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",11/18/2018,4.03,,,38,44,30,330,330,10.1,14.1,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",11/19/2018,4.47,,,41,47,38,20,20,12.1,13,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",11/20/2018,8.5,,,39,40,33,360,350,18.1,21,1,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",11/21/2018,11.18,,,35,42,24,310,310,30,42.9,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",11/22/2018,14.09,,,21,24,15,310,310,23,33.1,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",11/23/2018,8.05,,,20,32,13,310,320,16.1,21,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",11/24/2018,5.37,,,33,46,25,210,210,14.1,18.1,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",11/25/2018,10.51,,,44,48,38,50,40,32,38.9,1,1,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",11/26/2018,7.38,,,41,46,33,60,60,21.9,30,1,1,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",11/27/2018,11.63,,,44,45,36,260,250,23.9,30,1,,,,,,,1,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",11/28/2018,13.42,,,38,44,35,290,280,23.9,31.1,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",11/29/2018,12.08,,,40,45,33,310,300,25.9,35.1,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",11/30/2018,5.37,,,35,41,28,290,290,8.9,12.1,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",12/1/2018,4.03,,,36,45,31,360,360,15,17,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",12/2/2018,6.26,,,44,59,37,200,200,18.1,23.9,1,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",12/3/2018,9.4,,,54,59,43,260,240,18.1,31.1,1,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",12/4/2018,10.96,,,40,43,26,330,320,19.9,25.9,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",12/5/2018,4.92,,,29,38,21,360,10,12.1,14.1,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",12/6/2018,8.5,,,32,42,25,270,270,18.1,21.9,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",12/7/2018,10.51,,,34,38,24,310,300,23,31.1,1,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",12/8/2018,7.38,,,25,32,18,290,300,17,21.9,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",12/9/2018,6.49,,,26,35,19,260,270,14.1,17,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",12/10/2018,7.16,,,31,39,23,10,30,19.9,25.9,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",12/11/2018,2.91,,,27,36,16,160,160,10.1,12.1,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",12/12/2018,10.51,,,33,38,22,310,320,21,28,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",12/13/2018,5.82,,,27,36,21,20,20,13,16.1,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",12/14/2018,4.47,,,34,47,22,140,140,12.1,14.1,1,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",12/15/2018,6.26,,,47,52,41,40,30,17,21,1,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",12/16/2018,14.09,,,41,43,39,20,20,23,30,1,,,1,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",12/17/2018,13.42,,,39,42,36,20,260,23,31.1,1,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",12/18/2018,16.55,,,32,37,23,310,310,31.1,47,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",12/19/2018,4.92,,,27,41,18,240,240,13,14.1,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",12/20/2018,3.8,,,35,49,23,230,150,10.1,15,1,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",12/21/2018,13.42,,,50,59,43,170,160,28,36.9,1,,,,,,,,,,,,,,,,,,,,,,
